__time,/qualisys/ship_deck_platform/pose/pose/position/z
1744112837.92057,1.877469482
1744112837.92913,1.879043945
1744112837.93864,1.880587891
1744112837.94853,1.882213135
1744112837.95434,1.883802246
1744112837.9702,1.885127197
1744112837.97431,1.886562134
1744112837.98886,1.887962036
1744112837.99879,1.889622681
1744112838.01633,1.890998779
1744112838.01668,1.892591797
1744112838.02937,1.894200317
1744112838.04743,1.895628296
1744112838.05025,1.897129883
1744112838.05398,1.898587402
1744112838.06883,1.90001355
1744112838.07904,1.901456543
1744112838.08387,1.902817993
1744112838.09406,1.904287842
1744112838.11214,1.905733154
1744112838.11882,1.907118286
1744112838.13139,1.908593018
1744112838.13615,1.909959595
1744112838.145,1.911313965
1744112838.15984,1.912676514
1744112838.1691,1.914057495
1744112838.17855,1.915397705
1744112838.18865,1.916726318
1744112838.199,1.918162354
1744112838.20409,1.91952356
1744112838.21447,1.920808228
1744112838.2291,1.92203894
1744112838.23871,1.923293091
1744112838.24407,1.92448291
1744112838.25861,1.925667236
1744112838.26904,1.926995728
1744112838.2786,1.928157959
1744112838.28908,1.929362549
1744112838.2963,1.930482788
1744112838.30734,1.931741089
1744112838.32027,1.932969849
1744112838.32851,1.934287598
1744112838.34056,1.935568359
1744112838.34909,1.936873413
1744112838.35391,1.937991089
1744112838.36438,1.939178955
1744112838.37865,1.940305542
1744112838.38864,1.941420044
1744112838.39919,1.942539673
1744112838.40913,1.943702759
1744112838.41906,1.944869263
1744112838.42906,1.946079224
1744112838.44666,1.947087769
1744112838.44978,1.948150391
1744112838.45865,1.949158325
1744112838.47907,1.950204712
1744112838.47949,1.951200806
1744112838.48889,1.952290894
1744112838.49907,1.953132202
1744112838.50915,1.954120483
1744112838.51844,1.955076294
1744112838.52958,1.95618042
1744112838.53867,1.957206787
1744112838.54851,1.958367798
1744112838.5613,1.959434326
1744112838.57435,1.960414185
1744112838.57552,1.961347534
1744112838.58895,1.962460937
1744112838.59905,1.96342627
1744112838.60944,1.964570557
1744112838.61859,1.965706909
1744112838.62516,1.966776978
1744112838.63891,1.967803955
1744112838.64921,1.968758789
1744112838.66029,1.969657104
1744112838.66925,1.970524292
1744112838.67867,1.971421753
1744112838.689,1.972411255
1744112838.69913,1.973406006
1744112838.70876,1.974288086
1744112838.72567,1.975217773
1744112838.73515,1.976027466
1744112838.74016,1.976865967
1744112838.74912,1.977663818
1744112838.75839,1.978508545
1744112838.76389,1.979284424
1744112838.77916,1.980157959
1744112838.78882,1.981130005
1744112838.7986,1.981928101
1744112838.80417,1.982739746
1744112838.82212,1.983502563
1744112838.82768,1.984288208
1744112838.84233,1.985060913
1744112838.85035,1.985929688
1744112838.85495,1.986853149
1744112838.86848,1.987645142
1744112838.88287,1.988378174
1744112838.8886,1.989013672
1744112838.895,1.989578369
1744112838.91038,1.990313843
1744112838.9188,1.990910889
1744112838.92908,1.991554199
1744112838.93432,1.992026245
1744112838.94852,1.992490112
1744112838.96545,1.992904297
1744112838.97128,1.993323242
1744112838.97939,1.993676758
1744112838.98896,1.993982788
1744112838.99824,1.994309692
1744112839.00866,1.99444751
1744112839.01923,1.994610229
1744112839.02411,1.994817993
1744112839.03864,1.994814575
1744112839.04973,1.994977661
1744112839.05903,1.995018311
1744112839.06981,1.995148682
1744112839.07909,1.995215088
1744112839.08407,1.995292236
1744112839.09952,1.995263794
1744112839.10878,1.995215088
1744112839.12042,1.995208252
1744112839.12884,1.995213013
1744112839.13861,1.995238525
1744112839.14924,1.995262573
1744112839.15908,1.995252563
1744112839.16918,1.995210571
1744112839.18167,1.995167969
1744112839.18631,1.995172241
1744112839.20018,1.995206299
1744112839.20942,1.995246216
1744112839.21437,1.995267944
1744112839.23048,1.995273438
1744112839.23379,1.995222412
1744112839.25023,1.995158936
1744112839.25904,1.995136108
1744112839.26917,1.995183105
1744112839.27869,1.99522876
1744112839.28396,1.995239868
1744112839.29911,1.995264893
1744112839.30997,1.995187134
1744112839.31905,1.995144775
1744112839.32853,1.995080933
1744112839.33389,1.995083008
1744112839.35199,1.995187134
1744112839.36121,1.995328979
1744112839.37063,1.99532605
1744112839.37906,1.995274292
1744112839.38954,1.995176025
1744112839.39914,1.995123535
1744112839.40908,1.995158447
1744112839.41854,1.99522644
1744112839.42864,1.995286865
1744112839.43886,1.995290039
1744112839.4491,1.99523999
1744112839.45869,1.995182617
1744112839.46869,1.995131958
1744112839.47857,1.995197632
1744112839.48886,1.995281006
1744112839.499,1.995322266
1744112839.5092,1.995228516
1744112839.52969,1.99521521
1744112839.53017,1.995134399
1744112839.53875,1.995089233
1744112839.54406,1.994993164
1744112839.56106,1.994944702
1744112839.56861,1.994731079
1744112839.59344,1.994494263
1744112839.59382,1.994206543
1744112839.59905,1.993934692
1744112839.60903,1.993613403
1744112839.61923,1.99303064
1744112839.62915,1.992546387
1744112839.63427,1.991919556
1744112839.64922,1.991242798
1744112839.66252,1.990503662
1744112839.66831,1.98980249
1744112839.67848,1.989050537
1744112839.68891,1.988234863
1744112839.69907,1.987183594
1744112839.70867,1.985978027
1744112839.71913,1.984681641
1744112839.7243,1.983400879
1744112839.73912,1.982152588
1744112839.74912,1.980871094
1744112839.75852,1.979414917
1744112839.76909,1.977985962
1744112839.77862,1.976184204
1744112839.78876,1.97468457
1744112839.80176,1.973144409
1744112839.81092,1.971726807
1744112839.81936,1.970172119
1744112839.82902,1.968601807
1744112839.83848,1.967013672
1744112839.85104,1.965410278
1744112839.86101,1.963877197
1744112839.86459,1.962510498
1744112839.88117,1.961348877
1744112839.88876,1.960086182
1744112839.89626,1.958986694
1744112839.90936,1.957705933
1744112839.92881,1.956132568
1744112839.92922,1.954689575
1744112839.93622,1.95310083
1744112839.94965,1.95149292
1744112839.95443,1.949778198
1744112839.96913,1.948171021
1744112839.97855,1.946347046
1744112839.98886,1.944682861
1744112839.9983,1.942916992
1744112840.00931,1.941033325
1744112840.01911,1.939044922
1744112840.02474,1.937203735
1744112840.0388,1.934922119
1744112840.05637,1.933220215
1744112840.05653,1.931367188
1744112840.06921,1.929328857
1744112840.08768,1.927646362
1744112840.08879,1.925661621
1744112840.09869,1.923687988
1744112840.12031,1.92180835
1744112840.12085,1.919647949
1744112840.12912,1.917583252
1744112840.13858,1.915543091
1744112840.14902,1.913337036
1744112840.15907,1.911581909
1744112840.16401,1.909637573
1744112840.17902,1.907696289
1744112840.18847,1.905681396
1744112840.19904,1.903585083
1744112840.20455,1.901440308
1744112840.21895,1.899111328
1744112840.22399,1.896863037
1744112840.23851,1.894894043
1744112840.24461,1.892610962
1744112840.25425,1.890965332
1744112840.26908,1.888658203
1744112840.27401,1.886664062
1744112840.28401,1.88430249
1744112840.29877,1.882193237
1744112840.30385,1.880039429
1744112840.31913,1.877715576
1744112840.32879,1.875633423
1744112840.33903,1.873345947
1744112840.34865,1.871174927
1744112840.35904,1.868971191
1744112840.36914,1.866731934
1744112840.37846,1.864570435
1744112840.38397,1.862238525
1744112840.39402,1.860124634
1744112840.41022,1.857746704
1744112840.4191,1.855442383
1744112840.42848,1.853000366
1744112840.4387,1.850775513
1744112840.44869,1.8484552
1744112840.45982,1.846163574
1744112840.46384,1.843945435
1744112840.4787,1.841519775
1744112840.48901,1.839250854
1744112840.49911,1.836888306
1744112840.5091,1.834677002
1744112840.51969,1.832255371
1744112840.52397,1.82983374
1744112840.53873,1.827300537
1744112840.5491,1.82485437
1744112840.55869,1.822660156
1744112840.5707,1.820264771
1744112840.57925,1.817924561
1744112840.58497,1.81549585
1744112840.59906,1.813145142
1744112840.60909,1.810670166
1744112840.61393,1.808282227
1744112840.62884,1.80574231
1744112840.6387,1.803302612
1744112840.64908,1.800724243
1744112840.65908,1.798445557
1744112840.66843,1.796020264
1744112840.68177,1.793707397
1744112840.68876,1.791244629
1744112840.70976,1.788829102
1744112840.71029,1.78624646
1744112840.71838,1.783849854
1744112840.72869,1.781193481
1744112840.73888,1.77878125
1744112840.7491,1.776342896
1744112840.75393,1.773925049
1744112840.76885,1.771469971
1744112840.77433,1.769024658
1744112840.78885,1.766532104
1744112840.79526,1.764064331
1744112840.81077,1.761623779
1744112840.81982,1.759196167
1744112840.82912,1.756572388
1744112840.83888,1.754024658
1744112840.84402,1.751417358
1744112840.8544,1.749057129
1744112840.86905,1.746604126
1744112840.87896,1.744048218
1744112840.88903,1.741402588
1744112840.89859,1.738936768
1744112840.90517,1.736348511
1744112840.91886,1.733843018
1744112840.92915,1.731311157
1744112840.95003,1.728876221
1744112840.95071,1.726245605
1744112840.9586,1.723945068
1744112840.96905,1.721269897
1744112840.98196,1.71887439
1744112840.9887,1.716192871
1744112840.99873,1.713821289
1744112841.0085,1.711313354
1744112841.01864,1.708845459
1744112841.02919,1.706045166
1744112841.03867,1.703608032
1744112841.0486,1.701033081
1744112841.05913,1.698478882
1744112841.07839,1.696159302
1744112841.07873,1.69361499
1744112841.08879,1.69127063
1744112841.10997,1.688703125
1744112841.11053,1.686313843
1744112841.1186,1.683550415
1744112841.12408,1.681075317
1744112841.14185,1.678427124
1744112841.14862,1.676153809
1744112841.16053,1.673720947
1744112841.16387,1.671309204
1744112841.17912,1.668647217
1744112841.18401,1.666103394
1744112841.19855,1.663489746
1744112841.20876,1.661181519
1744112841.21907,1.658680664
1744112841.23821,1.656127441
1744112841.23857,1.653631958
1744112841.24871,1.651050415
1744112841.26142,1.648609741
1744112841.27168,1.646112915
1744112841.28108,1.643785889
1744112841.28439,1.641294434
1744112841.3021,1.638873291
1744112841.30871,1.636295898
1744112841.32034,1.633760132
1744112841.32902,1.631217285
1744112841.33396,1.628911499
1744112841.3487,1.62641272
1744112841.35893,1.624000977
1744112841.36916,1.621509277
1744112841.37906,1.618957397
1744112841.38848,1.616585205
1744112841.40054,1.614262451
1744112841.40913,1.61190332
1744112841.42957,1.609410889
1744112841.4302,1.607001953
1744112841.43882,1.604475464
1744112841.45244,1.602102905
1744112841.45809,1.599721069
1744112841.47024,1.597412354
1744112841.47526,1.594952271
1744112841.49415,1.592744873
1744112841.50004,1.590301147
1744112841.50923,1.588041016
1744112841.5256,1.585395264
1744112841.52611,1.583164307
1744112841.53863,1.580583252
1744112841.55759,1.578425659
1744112841.5584,1.576026123
1744112841.56918,1.573969971
1744112841.58992,1.571549316
1744112841.59049,1.569197021
1744112841.59911,1.566759277
1744112841.60882,1.564612061
1744112841.61908,1.562167603
1744112841.62865,1.559941528
1744112841.63858,1.557648193
1744112841.64395,1.555338867
1744112841.65486,1.553189331
1744112841.67211,1.550786865
1744112841.67842,1.548627197
1744112841.68896,1.546310791
1744112841.69902,1.544366821
1744112841.7087,1.541830688
1744112841.71896,1.539672607
1744112841.72892,1.537157227
1744112841.75011,1.535071777
1744112841.75058,1.532851563
1744112841.75915,1.530807495
1744112841.76404,1.528782349
1744112841.77866,1.526598022
1744112841.78757,1.5247229
1744112841.80107,1.522606689
1744112841.80499,1.520692017
1744112841.81442,1.518794434
1744112841.82902,1.516757935
1744112841.83429,1.514605347
1744112841.84904,1.512591797
1744112841.85442,1.51030249
1744112841.86867,1.508234009
1744112841.87888,1.506033325
1744112841.88396,1.503966309
1744112841.89852,1.501886597
1744112841.90906,1.499698853
1744112841.91845,1.497494263
1744112841.9275,1.495287842
1744112841.94055,1.493093628
1744112841.94952,1.491003296
1744112841.95967,1.488903931
1744112841.96373,1.486797852
1744112841.97909,1.484813232
1744112841.98911,1.482802612
1744112841.99903,1.48076416
1744112842.0109,1.478809937
1744112842.01955,1.476608398
1744112842.02864,1.47482312
1744112842.03398,1.472657227
1744112842.04912,1.470859375
1744112842.0584,1.469125366
1744112842.06956,1.46725708
1744112842.074,1.465419922
1744112842.08441,1.463600708
1744112842.09916,1.462099365
1744112842.11587,1.460187256
1744112842.11842,1.458688232
1744112842.12392,1.456942749
1744112842.13868,1.455166992
1744112842.14924,1.453716431
1744112842.15859,1.451931519
1744112842.17852,1.4506521
1744112842.17902,1.449036011
1744112842.18883,1.447747925
1744112842.2105,1.4461521
1744112842.21084,1.444638916
1744112842.21898,1.443136597
1744112842.23141,1.441694336
1744112842.23411,1.440449463
1744112842.24855,1.439219971
1744112842.254,1.437945923
1744112842.26914,1.436593506
1744112842.2739,1.435130859
1744112842.28893,1.433829834
1744112842.29881,1.432711548
1744112842.30692,1.431542358
1744112842.32281,1.43033667
1744112842.32974,1.429017456
1744112842.33901,1.427797363
1744112842.34849,1.426558472
1744112842.35865,1.425545532
1744112842.36918,1.42445813
1744112842.37395,1.423376343
1744112842.38885,1.422240723
1744112842.39868,1.421207886
1744112842.40904,1.419957764
1744112842.41898,1.418963867
1744112842.42908,1.41791687
1744112842.45151,1.416964966
1744112842.45184,1.415891724
1744112842.45934,1.415046753
1744112842.47052,1.413956909
1744112842.47905,1.413093262
1744112842.48857,1.412263184
1744112842.49872,1.41142334
1744112842.51617,1.410627319
1744112842.51649,1.409795776
1744112842.52917,1.409034424
1744112842.55044,1.40819812
1744112842.55231,1.40747229
1744112842.56397,1.406692261
1744112842.57032,1.405907471
1744112842.57859,1.405287476
1744112842.58834,1.404734497
1744112842.59881,1.404082764
1744112842.60914,1.403459351
1744112842.62845,1.402582886
1744112842.629,1.401886108
1744112842.63895,1.401228271
1744112842.6604,1.400563354
1744112842.66081,1.400052002
1744112842.66921,1.399487915
1744112842.69225,1.398806885
1744112842.69266,1.398346436
1744112842.69906,1.397720093
1744112842.70952,1.397185791
1744112842.7143,1.396578735
1744112842.72869,1.395830688
1744112842.73869,1.395307495
1744112842.74914,1.394805908
1744112842.75374,1.394374023
1744112842.76912,1.393979004
1744112842.77839,1.393759521
1744112842.79253,1.393304199
1744112842.8038,1.392856323
1744112842.80968,1.392143921
1744112842.81492,1.391627686
1744112842.82862,1.391132935
1744112842.83881,1.39082605
1744112842.84911,1.390464233
1744112842.86626,1.390251221
1744112842.86859,1.389960205
1744112842.8737,1.389803101
1744112842.89233,1.389741699
1744112842.90009,1.389492432
1744112842.91049,1.389208008
1744112842.91837,1.38884375
1744112842.9309,1.388603882
1744112842.9389,1.388369263
1744112842.95534,1.388193237
1744112842.95911,1.388082275
1744112842.96877,1.387883667
1744112842.97851,1.387599487
1744112842.98403,1.387357422
1744112842.99883,1.387125366
1744112843.00886,1.387023437
1744112843.01855,1.386903442
1744112843.03026,1.386838623
1744112843.04117,1.38673938
1744112843.0545,1.386610962
1744112843.06068,1.386509033
1744112843.06964,1.386439453
1744112843.07889,1.386396973
1744112843.08911,1.386316895
1744112843.09441,1.386283447
1744112843.10854,1.386267334
1744112843.11875,1.386297974
1744112843.12881,1.386342285
1744112843.13966,1.386352295
1744112843.14884,1.386321289
1744112843.1587,1.386273438
1744112843.16927,1.386270142
1744112843.17911,1.386237305
1744112843.18401,1.386289429
1744112843.20186,1.38635022
1744112843.20861,1.386383545
1744112843.23411,1.386334229
1744112843.23461,1.386287109
1744112843.2444,1.386234009
1744112843.26635,1.386252197
1744112843.26898,1.386289551
1744112843.27864,1.386302979
1744112843.29815,1.386314697
1744112843.29864,1.38631665
1744112843.30862,1.386319092
1744112843.32021,1.386330078
1744112843.32418,1.386234131
1744112843.33888,1.386210327
1744112843.35157,1.386281616
1744112843.35885,1.3863125
1744112843.36866,1.386327637
1744112843.37423,1.386310181
1744112843.38873,1.386237671
1744112843.39843,1.386265259
1744112843.40527,1.386285645
1744112843.4208,1.386301758
1744112843.43209,1.38632373
1744112843.43914,1.386364746
1744112843.44859,1.386344238
1744112843.46356,1.386317139
1744112843.46864,1.386273438
1744112843.47872,1.38623877
1744112843.48877,1.386280151
1744112843.4986,1.386311157
1744112843.51388,1.386285767
1744112843.51437,1.386251587
1744112843.53124,1.386287964
1744112843.53963,1.386347778
1744112843.549,1.386403198
1744112843.57016,1.386444458
1744112843.57054,1.386377319
1744112843.57861,1.386333374
